-0.97538,-1.002,-1.0175,1
1.0108,-1.0036,-1.0981,-1
-1.006,-1.0072,1.0066,1
-0.99134,-1.0076,-0.99623,1
-1.0118,-1.0222,0.94022,1
1.0567,-0.95825,0.99841,-1
0.94628,0.96582,0.95014,-1
1.0049,-0.95749,1.0364,-1
0.94848,-1.0446,-0.97118,-1
1.0134,-1.0301,1.0267,-1
0.99071,0.98545,1.067,-1
-1.009,1.0164,1.0961,1
-1.0058,-1.0006,-1.0459,1
-1.0457,-0.95314,-1.0159,1
1.0052,1.0091,0.96794,-1
-0.93586,0.97981,1.0302,1
0.95584,1.048,-1.0419,1
0.99153,-1.004,-0.9245,-1
-0.99227,-1.0135,-0.99476,1
-0.95681,1.0304,1.0041,1
0.98149,0.98657,0.90882,-1
0.99859,-0.97482,-0.99121,-1
-1.0863,-1.0104,1.0318,1
1.03,1.0595,-1.0314,1
-0.9994,-1.0081,0.96064,1
-1.0941,0.98132,-0.98717,-1
1.0064,-0.98512,-1.0399,-1
1.0027,1.0042,-0.99547,1
-1.0369,-1.0155,1.0013,1
-1.0095,-1.043,0.95543,1
1.0162,0.99917,1.0092,-1
-1.0009,0.99608,-1.0077,-1
1.0227,-0.91363,1.0269,-1
-1.0236,-0.97203,-1.0782,1
-1.0031,1.0011,0.98874,1
-1.043,0.99697,1.0257,1
1.0056,-1.0051,0.99567,-1
-1.0067,-0.92653,-0.97116,1
-1.0215,0.96327,0.98949,1
-1.0005,-0.97492,-1.0366,1
-0.99075,-0.99004,-0.94561,1
1.0467,-0.99726,-0.97333,-1
1.0098,1.0025,-1.0243,1
1.001,0.99922,1.0219,-1
0.98845,-0.95026,0.9793,-1
-0.98382,0.98529,1.0728,1
1.0013,0.99756,-0.99511,1
-1.0006,-0.99647,-0.99755,1
-0.99631,-0.99053,0.96102,1
-1.0167,0.99443,0.95364,1
0.99776,0.99896,0.99745,-1
0.97492,0.98825,1.0237,-1
1.0271,1.0189,-1.0102,1
1.0073,0.99101,-1.0166,1
-1.0,-1.0,1.0012,1
0.961,-1.0561,-1.0102,-1
1.0151,-0.99174,-1.0139,-1
