1.0045,1.0123,0.98232,-1
-0.99119,1.0063,-0.98036,-1
1.0005,0.99996,1.0082,-1
0.99611,1.0045,1.0004,-1
-0.96153,-0.97722,-0.94221,1
-0.99827,1.0019,-1.0833,-1
-1.0353,1.0403,1.0753,1
1.0099,1.0611,1.0693,-1
1.0197,1.0035,0.91326,-1
-0.99492,-0.95876,-1.0844,1
-0.94772,0.95936,-0.95995,-1
-1.0616,0.98379,-1.0379,-1
-0.97883,-1.0381,0.91891,1
-1.0049,-0.99523,1.0193,1
-1.0236,0.96762,1.018,1
-0.97603,-0.98132,1.0644,1
1.0,0.99993,1.0211,-1
0.99265,-1.0036,-0.95042,-1
-1.0309,-1.0413,0.95088,1
0.98297,1.0101,1.0017,-1
0.98845,-0.95026,0.9793,-1
-0.98854,-1.0232,-0.92395,1
1.0125,1.004,-0.93132,1
-1.0203,-0.97584,0.97163,1
-1.0369,-1.0155,1.0013,1
-1.0153,0.94518,-1.0548,-1
0.99771,1.0029,-0.99934,1
0.95031,1.0042,-0.96079,1
0.9949,-0.99569,-0.96329,-1
-0.99923,1.0227,-0.95622,-1
1.0024,1.0537,-0.95061,1
0.97492,0.98825,1.0237,-1
-1.0181,-0.99344,-0.9663,1
1.0392,-1.03,0.93639,-1
1.0,-0.97899,1.0142,-1
1.015,-0.99623,0.96251,-1
1.0119,0.98613,0.95046,-1
1.0118,-0.98493,1.0189,-1
-1.0002,-0.99498,1.0373,1
-1.0139,1.0357,-1.0782,-1
0.96616,-0.99344,-1.052,-1
-1.0074,-0.9947,-1.0014,1
1.0027,1.0042,-0.99547,1
-1.0097,1.0066,0.99767,1
1.0401,-1.008,-1.0902,-1
0.9884,1.0014,0.95056,-1
1.0532,-0.97695,0.97514,-1
0.90619,-1.0007,0.96542,-1
1.0119,-1.0332,1.0861,-1
1.0009,-1.0125,0.9761,-1
-1.0134,-1.0326,-0.93756,1
1.036,-0.94813,-0.94498,-1
-1.0203,1.0535,0.9466,1
-1.0133,-1.0044,1.0405,1
0.99283,-1.0298,-0.98769,-1
-0.99451,-0.99814,-0.96042,1
-1.0321,-1.0264,0.9591,1
0.99957,1.0013,1.0003,-1
-0.99388,-0.98741,0.90609,1
0.98751,-1.0447,0.94846,-1
-0.98689,-1.0265,1.0297,1
-0.99386,-0.96456,-1.0261,1
-0.98884,0.99154,0.9765,1
-0.99483,-0.99993,-0.95283,1
-1.0019,-1.0019,0.9964,1
-0.994,0.97897,-1.0154,-1
0.99035,0.96702,-1.0029,1
-0.99098,-1.0244,0.98116,1
-1.0272,-0.98914,-0.97889,1
1.0007,-0.97172,-0.91497,-1
-1.0505,-0.98247,-0.93897,1
-0.97095,1.0605,-0.94103,-1
-0.97593,0.97984,-0.91274,-1
-0.93586,0.97981,1.0302,1
-0.99946,-0.98696,0.98865,1
-0.96964,-0.94155,-0.94612,1
1.0081,-0.99191,-0.99683,-1
-1.0005,-0.99652,-0.99419,1
1.0217,-0.9869,0.97013,-1
-1.0029,-1.0031,-0.98682,1
1.0347,0.97448,-1.0232,1
-1.0124,1.0087,0.96861,1
0.98212,-0.97466,0.9786,-1
-1.0681,1.0407,1.035,1
0.99604,-1.0051,-1.0018,-1
-1.0121,-0.98605,-1.0886,1
1.0046,1.002,0.99199,-1
1.0467,-0.99726,-0.97333,-1
-1.0097,1.0168,0.96866,1
0.97377,0.96149,1.0748,-1
1.0005,1.0031,1.009,-1
0.99599,-1.0591,-1.0547,-1
1.0162,0.99917,1.0092,-1
1.0185,-0.96912,-1.0726,-1
1.0068,0.90788,-1.0319,1
-0.94721,0.98762,0.94122,1
1.034,0.98097,-0.95719,1
-1.0172,0.98291,0.99281,1
1.0609,-0.9911,1.0503,-1
-1.0041,1.006,-0.97369,-1
-1.0269,-0.95516,-1.0818,1
-1.0244,-1.0302,-0.92135,1
1.0148,1.0082,0.92372,-1
-0.9835,0.99665,1.0655,1
1.0396,1.0106,1.0632,-1
1.0037,-1.0239,1.0939,-1
-1.0143,-1.01,0.96847,1
1.0022,-1.0011,0.99896,-1
-0.99681,-1.0054,0.90453,1
-0.977,-0.92869,1.0539,1
0.97561,1.0139,-0.98269,1
1.0331,0.98416,0.98845,-1
0.99933,-1.0007,-1.007,-1
-0.99984,-0.99841,0.99926,1
1.0145,-1.0292,0.99717,-1
-1.0143,-1.045,-0.92805,1
-0.99078,-1.0349,0.9385,1
-1.006,-1.0072,1.0066,1
1.0547,-0.93753,-1.0016,-1
-0.98762,0.92776,-1.0397,-1
-1.0093,-1.0036,-1.0168,1
1.0012,-0.9994,1.0792,-1
0.99143,0.99534,1.063,-1
0.97878,-0.9462,-0.99845,-1
-1.0037,0.99353,1.0217,1
0.9542,0.95765,-1.0655,1
1.0176,-0.99963,-1.0594,-1
-0.98931,1.0494,1.0045,1
-1.0032,0.91758,-0.98998,-1
1.0065,-1.0022,-1.0199,-1
-0.99406,1.0126,1.0195,1
-0.9857,1.005,0.98113,1
-0.99457,-1.0001,0.99328,1
0.99639,0.98054,-0.94956,1
-1.0059,0.99555,-1.0091,-1
1.0291,-1.0203,0.9511,-1
-0.99893,-1.0002,-0.95118,1
-0.99613,0.9876,0.99481,1
-0.98915,-0.99584,1.0077,1
