1.0288,1.0149,0.98495,-1
0.97349,0.99799,0.9922,-1
-1.0157,0.94498,0.98662,1
-0.91613,-1.0191,-0.98248,1
-1.0087,0.985,0.9849,1
0.98072,0.97345,1.0186,-1
1.0183,-1.0324,0.92283,-1
-0.98744,-0.9614,-1.0461,1
-1.0637,0.97791,0.9625,1
1.0126,-0.94879,1.0218,-1
-1.0397,-1.0678,1.0187,1
-0.99997,1.0,-1.0021,-1
1.0145,1.0054,1.0423,-1
-1.0742,-0.95498,-0.96011,1
0.97768,-1.0138,0.97148,-1
-1.0438,-0.99691,0.99593,1
0.99988,-0.9953,1.0012,-1
0.98109,-0.93624,-0.99857,-1
0.95745,-1.0005,1.0392,-1
-0.99492,-0.95876,-1.0844,1
-0.98233,-0.99146,0.9183,1
1.0008,-0.9957,-1.0171,-1
0.98689,0.96693,1.0813,-1
1.0028,-0.99421,0.96947,-1
0.99512,0.97393,1.07,-1
0.97462,1.0104,-0.92722,1
-1.0196,1.0129,1.0691,1
0.94538,-0.99602,-0.97172,-1
1.0056,1.0193,-1.0735,1
0.94669,0.99726,0.9789,-1
0.96396,-0.97601,-0.93242,-1
-1.0053,1.0018,1.0021,1
0.99527,-0.99541,0.98356,-1
-1.036,-0.94293,-1.006,1
-1.004,0.99858,-0.99803,-1
-1.0085,1.02,-0.98378,-1
-1.0081,0.9943,1.045,1
0.99581,1.05,-0.99067,1
-0.98299,-0.96278,-1.0682,1
-0.99119,1.0063,-0.98036,-1
-0.94706,-1.0391,-0.95272,1
-0.99322,-0.99918,-0.99742,1
-1.0129,0.98598,1.0292,1
1.0181,1.001,1.011,-1
0.99356,0.9911,0.95612,-1
1.0012,-0.9994,1.0792,-1
1.0181,-0.98327,-0.98356,-1
0.99904,0.99889,-1.029,1
-0.99722,1.0125,1.0262,1
1.0247,1.0182,0.95795,-1
1.0185,-0.96912,-1.0726,-1
0.99124,-0.99429,-0.98233,-1
-1.0097,-0.99299,-1.0642,1
0.96167,-0.94325,-1.0363,-1
1.015,-0.99623,0.96251,-1
-0.97216,-0.97179,0.97768,1
-0.95425,-0.99035,0.94346,1
