-1.0097,1.016,-1.0463,-1
0.99997,-0.99983,-0.99983,-1
-1.0009,0.99608,-1.0077,-1
-0.98013,0.95283,1.0028,1
-1.0,-1.0001,1.0011,1
-0.99409,0.99512,-0.99854,-1
0.99177,1.0294,-0.97126,1
1.0392,-1.03,0.93639,-1
1.0123,1.0344,0.93499,-1
-1.0082,-0.98448,1.0235,1
0.99265,-1.0036,-0.95042,-1
-0.99435,-1.0122,-1.0257,1
-1.0144,0.96347,0.93277,1
-0.99984,-0.99716,-0.99419,1
1.0044,1.0312,-0.90605,1
0.96523,-1.007,-0.96606,-1
-0.98133,1.0159,0.91097,1
-1.0012,-1.0001,-0.97012,1
0.99968,1.0004,0.98906,-1
-1.0087,0.985,0.9849,1
1.0276,0.96662,-0.92526,1
-0.96153,-0.97722,-0.94221,1
-1.0059,0.99555,-1.0091,-1
-0.97095,1.0605,-0.94103,-1
1.0048,0.99914,-1.0098,1
-0.99923,1.0227,-0.95622,-1
-1.0139,1.0357,-1.0782,-1
-1.0181,-0.99344,-0.9663,1
-0.99734,-0.99817,-1.0023,1
-1.0081,0.9943,1.045,1
1.0184,0.98442,1.0362,-1
0.99244,0.99668,0.98928,-1
0.98509,0.99091,0.97543,-1
-1.0002,-0.99498,1.0373,1
-1.009,1.0278,-0.97497,-1
-0.99695,-0.99962,1.0096,1
1.0173,-1.0003,1.013,-1
1.0119,-0.96514,1.0033,-1
-0.99062,1.0042,-0.90361,-1
1.0212,-0.96042,-0.96351,-1
0.99857,-1.0013,1.0075,-1
-0.9995,1.0052,-0.99165,-1
-1.0023,-1.0022,-1.0602,1
-0.99733,0.98504,0.9378,1
-1.0457,0.96136,0.9921,1
-0.93446,-1.0078,-1.0625,1
0.98654,-0.99249,0.96987,-1
0.98554,0.97397,1.04,-1
-0.94706,-1.0391,-0.95272,1
1.061,1.0049,0.99814,-1
0.99957,0.9982,0.99899,-1
-0.99974,-1.0002,1.0001,1
-0.95681,1.0304,1.0041,1
0.99453,-1.0064,1.0465,-1
-1.0742,-0.95498,-0.96011,1
0.94357,0.98782,-1.053,1
1.013,-0.97659,0.96796,-1
1.0186,-0.97241,-1.0239,-1
1.008,1.0101,0.93992,-1
1.0288,1.0149,0.98495,-1
-1.0034,-0.99819,0.97339,1
1.0094,-0.94913,0.97136,-1
0.98023,-0.98548,0.93087,-1
-0.98553,0.98456,0.98334,1
-1.0387,0.98174,1.0682,1
1.0309,-0.98422,-1.0436,-1
-0.91826,0.98196,0.9762,1
-1.0192,-0.91906,-1.0017,1
1.0467,-0.99726,-0.97333,-1
-1.014,1.02,-0.94991,-1
0.99683,1.0013,0.99695,-1
1.0126,1.0034,-1.0792,1
-0.96581,1.0546,-0.99713,-1
1.0151,-0.99174,-1.0139,-1
-0.99971,-1.0007,0.99802,1
-1.0074,0.95261,-1.0714,-1
0.99821,-0.9961,-1.0611,-1
0.98072,0.97345,1.0186,-1
0.98949,1.0446,-0.99913,1
1.0001,-1.0012,0.99141,-1
1.0247,1.0182,0.95795,-1
1.0282,1.0646,-1.0121,1
-1.004,1.0423,1.0865,1
0.95549,-1.0248,-0.98037,-1
1.0237,1.0,-1.0833,1
-0.977,-0.92869,1.0539,1
0.99078,-0.99525,1.0051,-1
-0.95355,-1.0328,-1.0801,1
-1.0776,-0.9768,0.99895,1
-1.0019,-1.0019,0.9964,1
-0.99306,0.96662,0.93859,1
1.0147,0.99713,0.94064,-1
-0.99994,-1.0002,1.0148,1
-1.0097,-0.99299,-1.0642,1
-0.92622,-1.0023,-1.0163,1
1.0265,1.0223,1.071,-1
1.0251,-1.0189,1.0087,-1
-1.0483,0.98136,-0.99439,-1
1.0347,0.97448,-1.0232,1
1.0148,1.0082,0.92372,-1
1.0212,-0.9951,0.99359,-1
-1.0248,-1.0135,-1.0152,1
-1.0093,-1.0036,-1.0168,1
0.99532,-0.98296,-1.0233,-1
1.0532,-0.97695,0.97514,-1
-0.95841,-1.0292,-0.96693,1
-0.96206,-1.0733,-1.0173,1
-1.0236,-1.0017,1.0251,1
0.99992,-1.0001,1.0018,-1
-1.0008,-1.0013,1.0255,1
-0.98762,0.92776,-1.0397,-1
-0.93586,0.97981,1.0302,1
-0.98365,0.97044,-1.0232,-1
0.99527,-0.99541,0.98356,-1
-0.95022,1.0247,0.97091,1
-0.94946,0.98941,-0.93594,-1
-0.9564,-0.98527,-0.9859,1
-0.99033,1.0064,0.99182,1
1.0487,1.0195,-1.0763,1
-1.0084,0.99054,-1.0197,-1
0.99661,-1.0014,-0.99498,-1
-1.0321,-1.0264,0.9591,1
1.0532,0.99332,0.97511,-1
-0.9899,-0.97653,-1.085,1
1.0158,0.95976,1.0098,-1
-1.0397,-1.0678,1.0187,1
1.0098,1.0025,-1.0243,1
-0.99893,-1.0002,-0.95118,1
-1.0298,0.96967,0.99524,1
-1.0081,-1.0071,0.97284,1
0.95745,-1.0005,1.0392,-1
1.0051,-1.0077,-0.99866,-1
0.99981,-1.0003,-1.0004,-1
1.0067,-1.0788,1.0539,-1
1.0457,-1.0017,-1.0868,-1
-1.0875,1.0128,-1.0227,-1
1.0118,-0.98493,1.0189,-1
-1.0405,-0.98458,0.9894,1
0.98269,-1.0164,-1.0369,-1
-1.0008,-0.99128,-1.0007,1
0.98887,-1.0068,-1.0029,-1
0.99075,1.0561,0.96465,-1
1.0309,-0.96863,0.95828,-1
-1.0111,-1.0062,0.96652,1
0.9682,1.0425,0.95802,-1
